jour,citations,OAdes,OAlab,year,auth_count,Volume,Issue,apc_cat,AIS,JCR_quart,field
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,3,Green Published,Green,2013,10,441,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,20,Other Gold,Other Gold,2013,5,441,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,18,Other Gold,Other Gold,2013,6,441,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,1,Green Accepted,Green,2013,3,441,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,17,"Green Published, Green Accepted",Green,2013,6,441,3,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,3,Other Gold,Other Gold,2013,5,441,3,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,12,Other Gold,Other Gold,2013,4,441,3,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,7,Green Accepted,Green,2013,5,441,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,49,Other Gold,Other Gold,2013,5,441,4,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,16,Other Gold,Other Gold,2013,4,441,4,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,36,Green Accepted,Green,2013,6,441,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,7,Green Published,Green,2013,7,441,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,31,Other Gold,Other Gold,2013,4,441,4,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,10,Other Gold,Other Gold,2013,9,441,4,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,21,Green Published,Green,2013,9,442,1-2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,6,Other Gold,Other Gold,2013,4,442,1-2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,8,Green Accepted,Green,2013,5,442,1-2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,10,Green Accepted,Green,2013,11,442,1-2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,35,Green Accepted,Green,2014,6,443,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,38,Other Gold,Other Gold,2014,10,443,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,10,Green Accepted,Green,2014,4,443,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,19,Green Accepted,Green,2014,2,443,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,10,Green Accepted,Green,2014,3,443,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,7,Green Accepted,Green,2014,5,443,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,2,Other Gold,Other Gold,2014,3,443,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,12,Green Accepted,Green,2014,2,443,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,42,Green Accepted,Green,2014,5,443,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,2,Green Accepted,Green,2014,4,443,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,20,Other Gold,Other Gold,2014,15,443,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,18,Green Accepted,Green,2014,3,443,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,53,Other Gold,Other Gold,2014,6,443,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,13,Green Accepted,Green,2014,3,443,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,49,Other Gold,Other Gold,2014,5,443,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,9,Green Accepted,Green,2014,2,443,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,3,Green Accepted,Green,2014,10,443,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,11,Green Published,Green,2014,5,443,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,17,Other Gold,Other Gold,2014,5,443,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,8,Green Accepted,Green,2014,6,443,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,15,Other Gold,Other Gold,2014,2,443,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,7,Green Accepted,Green,2014,4,443,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,7,Green Accepted,Green,2014,6,443,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,18,Other Gold,Other Gold,2014,6,443,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,16,Other Gold,Other Gold,2014,2,443,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,33,Other Gold,Other Gold,2014,3,443,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,16,Green Accepted,Green,2014,5,443,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,32,Green Accepted,Green,2014,7,443,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,64,Green Accepted,Green,2014,10,443,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,14,Green Published,Green,2014,7,443,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,168,Other Gold,Other Gold,2014,12,443,3,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,9,Green Published,Green,2014,4,443,3,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,7,Green Accepted,Green,2014,6,443,3,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,11,Green Accepted,Green,2014,4,443,3,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,18,Green Accepted,Green,2014,2,443,3,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,13,Other Gold,Other Gold,2014,2,443,4,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,15,Green Accepted,Green,2014,5,443,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,21,Green Accepted,Green,2014,12,443,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,8,Green Accepted,Green,2014,7,443,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,3,"Green Accepted, Green Published",Green,2014,7,443,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,12,Green Accepted,Green,2014,5,444,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,10,Green Accepted,Green,2014,6,444,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,11,Green Accepted,Green,2014,4,444,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,8,Green Accepted,Green,2014,6,444,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,7,Green Accepted,Green,2014,4,444,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,3,Green Accepted,Green,2014,5,444,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,12,Green Accepted,Green,2014,3,445,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,5,Other Gold,Other Gold,2014,5,445,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,7,Green Accepted,Green,2014,9,445,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,13,Green Accepted,Green,2014,5,445,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,14,Other Gold,Other Gold,2014,9,445,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,21,Green Accepted,Green,2014,4,445,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,11,Green Accepted,Green,2014,8,445,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,21,Green Accepted,Green,2014,7,445,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,6,Green Accepted,Green,2014,13,445,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,37,Green Accepted,Green,2014,4,445,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,9,Green Accepted,Green,2014,8,445,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,10,Green Accepted,Green,2014,8,445,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,4,Other Gold,Other Gold,2014,3,445,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,38,Green Published,Green,2014,8,445,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,1,Green Accepted,Green,2014,5,446,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,30,Green Accepted,Green,2014,4,446,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,19,Other Gold,Other Gold,2014,6,446,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,33,Green Accepted,Green,2014,11,446,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,11,Green Accepted,Green,2014,9,446,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,48,Other Gold,Other Gold,2014,9,446,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,25,Green Published,Green,2014,7,446,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,16,Other Gold,Other Gold,2014,4,446,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,14,Green Accepted,Green,2014,6,446,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,8,Green Accepted,Green,2014,7,446,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,3,Green Published,Green,2014,9,446,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,23,Green Accepted,Green,2014,15,446,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,45,Green Accepted,Green,2014,3,446,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,20,Green Accepted,Green,2014,4,446,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,13,Other Gold,Other Gold,2014,3,446,4,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,45,Green Accepted,Green,2014,9,446,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,11,Green Accepted,Green,2014,10,446,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,4,Green Accepted,Green,2014,3,446,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,35,Other Gold,Other Gold,2014,5,446,4,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,14,Green Accepted,Green,2014,6,446,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,32,Green Accepted,Green,2014,5,446,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,20,Green Accepted,Green,2014,4,446,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,12,Green Accepted,Green,2014,3,446,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,12,Green Accepted,Green,2014,10,447,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,15,Other Gold,Other Gold,2014,9,447,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,36,Other Gold,Other Gold,2014,5,447,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,5,Green Accepted,Green,2014,7,447,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,4,Other Gold,Other Gold,2014,4,447,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,17,Other Gold,Other Gold,2014,12,447,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,43,Green Accepted,Green,2014,5,447,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,7,Green Accepted,Green,2014,4,447,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,17,Green Accepted,Green,2014,3,447,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,4,Green Accepted,Green,2014,6,447,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,14,Other Gold,Other Gold,2014,6,447,4,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,11,Green Published,Green,2014,4,448,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,40,Green Accepted,Green,2014,5,448,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,9,Green Accepted,Green,2014,5,448,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,7,Other Gold,Other Gold,2014,3,448,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,8,Other Gold,Other Gold,2014,6,448,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,7,Green Accepted,Green,2014,7,448,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,17,Green Accepted,Green,2014,5,448,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,15,Green Accepted,Green,2014,4,448,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,42,Other Gold,Other Gold,2014,6,448,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,15,Other Gold,Other Gold,2014,20,449,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,15,Green Accepted,Green,2014,7,449,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,22,Green Accepted,Green,2014,2,449,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,9,Green Accepted,Green,2014,5,449,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,12,Green Accepted,Green,2014,8,449,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,13,Other Gold,Other Gold,2014,10,449,4,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,2,Other Gold,Other Gold,2014,8,450,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,3,Green Accepted,Green,2014,5,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,14,Green Accepted,Green,2014,6,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,20,Green Published,Green,2014,4,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,5,"Green Published, Green Accepted",Green,2014,2,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,4,Green Accepted,Green,2014,7,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,5,Green Accepted,Green,2014,5,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,5,Green Published,Green,2014,2,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,5,"Green Accepted, Green Published",Green,2014,2,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,27,Green Published,Green,2014,6,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,15,Green Accepted,Green,2014,13,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,21,Green Accepted,Green,2014,6,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,12,Green Accepted,Green,2014,5,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,3,Green Accepted,Green,2014,7,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,4,Green Accepted,Green,2014,8,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,3,Green Accepted,Green,2014,1,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,13,Green Accepted,Green,2014,4,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,12,Other Gold,Other Gold,2014,11,450,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,5,Green Accepted,Green,2014,5,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,4,Green Accepted,Green,2014,6,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,37,Green Accepted,Green,2014,13,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,25,Green Accepted,Green,2014,8,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,40,Green Accepted,Green,2014,8,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,31,Green Published,Green,2014,8,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,12,Green Accepted,Green,2014,6,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,0,Green Accepted,Green,2014,10,450,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,11,Other Gold,Other Gold,2014,7,450,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,12,Green Accepted,Green,2014,4,450,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,14,Other Gold,Other Gold,2014,7,450,2,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,11,Green Accepted,Green,2014,6,450,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,5,Green Accepted,Green,2014,3,450,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,7,Green Accepted,Green,2014,4,450,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,13,Green Accepted,Green,2014,4,450,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,14,"Green Published, Green Accepted",Green,2014,2,450,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,6,Green Accepted,Green,2014,4,450,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,20,Green Published,Green,2014,9,450,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,2,Other Gold,Other Gold,2014,8,450,4,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,8,Green Accepted,Green,2014,3,450,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,9,Other Gold,Other Gold,2014,1,450,4,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,33,Green Accepted,Green,2014,5,450,4,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,17,Other Gold,Other Gold,2014,8,451,1,lowAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,14,Green Accepted,Green,2014,9,451,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,5,Green Accepted,Green,2014,7,451,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,175,Green Published,Green,2014,11,451,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,40,Green Accepted,Green,2014,6,451,2,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,18,Green Accepted,Green,2014,5,452,1,noAPC,0.599,2,Biochemistry 
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,24,Green Accepted,Green,2014,4,452,1,noAPC,0.599,2,Biochemistry 
